0,55.4717574,10.3244799,14.86,318
1,55.4717671,10.3244635,18.55,314
2,55.4718117,10.3244162,23.36,323
3,55.4718958,10.3243050,27.27,324
4,55.4719765,10.3241978,32.62,324
5,55.4720108,10.3241808,39.02,323
6,55.4720428,10.3241514,42.99,324
7,55.4721067,10.3240747,48.69,325
8,55.4721294,10.3240563,53.23,324
9,55.4721511,10.3240462,58.70,325
10,55.4722121,10.3240083,65.96,324
11,55.4722100,10.3240056,68.51,324
12,55.4724997,10.3237239,79.31,323
13,55.4725494,10.3236914,81.19,323
